website_name,competence_date,country_code,currency_code,brand,category1_code,category2_code,category3_code,product_code,title,itemurl,imageurl,full_price,price,full_price_eur,price_eur,flg_discount
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,LIPS,40628051,Lip Velvet Crush – Copper Pink No.16,https://us.burberry.com/lip-velvet-crush-copper-pink-no16-p40628051,https://assets.burberry.com/is/image/Burberryltd/DECE713A-B881-48AA-A19E-728E929B133C,34.0,34.0,31.36,31.36,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,LIPS,40628071,Lip Velvet Crush – Sugar Pink No.40,https://us.burberry.com/lip-velvet-crush-sugar-pink-no40-p40628071,https://assets.burberry.com/is/image/Burberryltd/43626993-CE61-4F64-B3D7-743657E64B17,34.0,34.0,31.36,31.36,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,LIPS,40818081,Burberry Kisses – Bold Cherry No.103,https://us.burberry.com/burberry-kisses-bold-cherry-no103-p40818081,https://assets.burberry.com/is/image/Burberryltd/0201C1A6-6AC8-454F-8004-F5302DF25013,45.0,45.0,41.51,41.51,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,FACE,40818341,Ultimate Glow Foundation – 120 Dark Warm,https://us.burberry.com/ultimate-glow-foundation-120-dark-warm-p40818341,https://assets.burberry.com/is/image/Burberryltd/3D613E36-F0F5-478C-963F-5F6292BB51CB,62.0,62.0,57.19,57.19,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,LIPS,40821541,Burberry Kisses Matte – TB Orange No.17,https://us.burberry.com/burberry-kisses-matte-tb-orange-no17-p40821541,https://assets.burberry.com/is/image/Burberryltd/94D6F254-AA87-4B0E-AE69-A56750C74BDE,45.0,45.0,41.51,41.51,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,VIEW ALL FRAGRANCE,40807171,Her Blossom Eau de Toilette 50ml,https://us.burberry.com/her-blossom-eau-de-toilette-50ml-p40807171,https://assets.burberry.com/is/image/Burberryltd/15482D07-EC76-4A0D-B7FC-9C66B8F09549,106.0,106.0,97.78,97.78,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,EYEWEAR,40811261,B Motif Square Frame Sunglasses,https://us.burberry.com/b-motif-square-frame-sunglasses-p40811261,https://assets.burberry.com/is/image/Burberryltd/92CE37A3-3C5F-4F4A-85F6-7D2C1950ED4A,360.0,360.0,332.1,332.1,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,LIPS,40818011,Burberry Kisses – Vintage Brown No.89,https://us.burberry.com/burberry-kisses-vintage-brown-no89-p40818011,https://assets.burberry.com/is/image/Burberryltd/B539B085-EE6B-4AD1-BB37-10E9A1C617E3,45.0,45.0,41.51,41.51,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,OUTERWEAR,PONCHOS & CAPES,80723121,EKD Cotton Silk Jacquard Cape,https://us.burberry.com/ekd-cotton-silk-jacquard-cape-p80723121,https://assets.burberry.com/is/image/Burberryltd/3F5C27C5-EE0D-4582-BEA7-BD2F4144B471,1290.0,1290.0,1190.03,1190.03,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,GIRLS,TOPS,80723461,Check Stretch Cotton Twill Blouse,https://us.burberry.com/check-stretch-cotton-twill-blouse-p80723461,https://assets.burberry.com/is/image/Burberryltd/3AF01456-DA6F-4408-B515-1134D25F2E13,340.0,340.0,313.65,313.65,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,DRESSES,80726511,Check Technical Cotton Polo Shirt Dress,https://us.burberry.com/check-technical-cotton-polo-shirt-dress-p80726511,https://assets.burberry.com/is/image/Burberryltd/60D01424-26F8-44C3-8D9D-AB0D098E5DED,1290.0,1290.0,1190.03,1190.03,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,HOODIES & SWEATSHIRTS,80727431,EKD Cotton Sweatshirt,https://us.burberry.com/ekd-cotton-sweatshirt-p80727431,https://assets.burberry.com/is/image/Burberryltd/6C3609D5-3EB3-4F8D-96A2-7802065F6C32,910.0,910.0,839.48,839.48,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,POLOS & T-SHIRTS,80727491,EKD Cotton T-shirt,https://us.burberry.com/ekd-cotton-t-shirt-p80727491,https://assets.burberry.com/is/image/Burberryltd/ED8613CC-C85A-4E53-845C-188849AFD0F5,610.0,610.0,562.73,562.73,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,OUTERWEAR,JACKETS,80727521,Check Fleece Hooded Jacket,https://us.burberry.com/check-fleece-hooded-jacket-p80727521,https://assets.burberry.com/is/image/Burberryltd/7974B4B1-17F9-482A-AC66-CA1E16E670F8,2050.0,2050.0,1891.14,1891.14,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,POLOS & T-SHIRTS,80727571,EKD Cotton T-shirt,https://us.burberry.com/ekd-cotton-t-shirt-p80727571,https://assets.burberry.com/is/image/Burberryltd/84D63257-BCEB-426A-871E-FF76F77B9061,610.0,610.0,562.73,562.73,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,SKIRTS & TROUSERS,80727731,EKD Cotton Jogging Pants,https://us.burberry.com/ekd-cotton-jogging-pants-p80727731,https://assets.burberry.com/is/image/Burberryltd/96EA8773-0793-46E8-8BFD-E3924B8E5E3E,330.0,330.0,304.42,304.42,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,HOODIES & SWEATSHIRTS,80727771,Embroidered EKD Cotton Sweatshirt,https://us.burberry.com/embroidered-ekd-cotton-sweatshirt-p80727771,https://assets.burberry.com/is/image/Burberryltd/90AC1109-8BD6-4A77-9468-8308ADF78962,1000.0,1000.0,922.5,922.5,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,SHOES,PUMPS,80727781,Leather Point-toe Pumps,https://us.burberry.com/leather-point-toe-pumps-p80727781,https://assets.burberry.com/is/image/Burberryltd/E28B9CA1-8614-4E69-91E7-7AEF3917A3F2,870.0,870.0,802.58,802.58,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BOYS,SHIRTS,80693291,Check Cotton Flannel Shirt,https://us.burberry.com/check-cotton-flannel-shirt-p80693291,https://assets.burberry.com/is/image/Burberryltd/56002691-CD1E-4E5F-873B-6F38EDC30B7C,280.0,280.0,258.3,258.3,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,GROWS & GIFT SETS,80691351,Oak Leaf Crest Cotton Playsuit,https://us.burberry.com/oak-leaf-crest-cotton-playsuit-p80691351,https://assets.burberry.com/is/image/Burberryltd/72162C75-6D4E-4D64-A4C2-8DEEAB67954E,380.0,380.0,350.55,350.55,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,GROWS & GIFT SETS,80691511,Check Panel Cotton Playsuit,https://us.burberry.com/check-panel-cotton-playsuit-p80691511,https://assets.burberry.com/is/image/Burberryltd/304AE38D-FB46-415A-8A1B-5F48C8CF4A19,250.0,250.0,230.62,230.62,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BOYS,POLOS & T-SHIRTS,80692101,EKD Cotton Top,https://us.burberry.com/ekd-cotton-top-p80692101,https://assets.burberry.com/is/image/Burberryltd/10F75AF6-8ABB-41A2-8F64-F3440BC786B4,250.0,250.0,230.62,230.62,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,HATS & GLOVES,80692171,Monogram Motif Raffia-effect Bucket Hat,https://us.burberry.com/monogram-motif-raffia-effect-bucket-hat-p80692171,https://assets.burberry.com/is/image/Burberryltd/B8CCED92-BB59-43FF-9B97-C94642433062,590.0,590.0,544.28,544.28,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,ACCESSORIES,SHOES,80693861,Check Cotton Sneakers,https://us.burberry.com/check-cotton-sneakers-p80693861,https://assets.burberry.com/is/image/Burberryltd/FA160323-7B69-4598-AD11-4C33A50EFA89,370.0,370.0,341.32,341.32,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,LATEST,WINTER SELECTION,80694111,EKD Hooded Coat,https://us.burberry.com/ekd-hooded-coat-p80694111,https://assets.burberry.com/is/image/Burberryltd/E86822F3-5AB5-4353-A586-CD1B5903578D,1090.0,1090.0,1005.53,1005.53,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BAGS,CROSSBODY,80696571,Check and Leather Small Elizabeth Bag,https://us.burberry.com/checkleather-small-elizabeth-bag-p80696571,https://assets.burberry.com/is/image/Burberryltd/7B4E26D8-A979-412C-81B8-2D693915CB5B,2490.0,2490.0,2297.04,2297.04,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,DRESSES,80692731,Stretch Cotton Trench Dress,https://us.burberry.com/stretch-cotton-trench-dress-p80692731,https://assets.burberry.com/is/image/Burberryltd/3EC15BCA-2857-430E-AAF0-D2525A91EDC5,510.0,510.0,470.47,470.47,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,TOPS,80692911,Thomas Bear Argyle Stretch Cotton Blouse,https://us.burberry.com/thomas-bear-argyle-stretch-cotton-blouse-p80692911,https://assets.burberry.com/is/image/Burberryltd/9AF04D1A-A3AD-473F-A778-248254CB6287,330.0,330.0,304.42,304.42,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,SHIRTS,80693021,Short-sleeve Check Silk Shirt,https://us.burberry.com/short-sleeve-check-silk-shirt-p80693021,https://assets.burberry.com/is/image/Burberryltd/D18CC77B-4756-4E0C-9DF7-D74BEC87753C,1250.0,1250.0,1153.13,1153.13,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,GIRLS,COATS & JACKETS,80693351,Check Nylon Quilted Jacket,https://us.burberry.com/check-nylon-quilted-jacket-p80693351,https://assets.burberry.com/is/image/Burberryltd/3A9C23B0-1898-41A5-882B-A14A1AE4C13A,790.0,790.0,728.78,728.78,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,SKIRTS & TROUSERS,80693821,EKD Motif Cotton Twill Chino Shorts,https://us.burberry.com/ekd-motif-cotton-twill-chino-shorts-p80693821,https://assets.burberry.com/is/image/Burberryltd/607DB353-23D8-418B-9368-A9EE07AA41A1,190.0,190.0,175.27,175.27,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BOYS,COATS & JACKETS,80694041,Two-tone Cashmere Wool Coat,https://us.burberry.com/two-tone-cashmere-wool-coat-p80694041,https://assets.burberry.com/is/image/Burberryltd/5CDAA24F-9E05-4E6E-BB72-A2D5392E4361,1550.0,1550.0,1429.88,1429.88,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,GIFTS,ALL GIFTS,80694461,Cotton Trench Coat,https://us.burberry.com/cotton-twill-trench-coat-p80694461,https://assets.burberry.com/is/image/Burberryltd/16151635-A741-4A68-BF9C-0CA42022680A,810.0,810.0,747.23,747.23,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,ALL GIFTS,N.A.,80694491,Cotton Gabardine Trench Coat,https://us.burberry.com/cotton-gabardine-trench-coat-p80694491,https://assets.burberry.com/is/image/Burberryltd/C81FDEE1-40C2-4EDB-8A3A-0EA6C0FEEEA0,1390.0,1390.0,1282.28,1282.28,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,WALLETS & CARD CASES,80697291,Leather TB Card Case,https://us.burberry.com/leather-tb-card-case-p80697291,https://assets.burberry.com/is/image/Burberryltd/001495F3-0444-4E82-B197-3B13D65C0620,290.0,290.0,267.52,267.52,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,POUCHES,80698041,Horseferry Print Zip Pouch,https://us.burberry.com/horseferry-print-zip-pouch-p80698041,https://assets.burberry.com/is/image/Burberryltd/9EDEDCA8-DE7A-497F-9330-D51E067F311F,830.0,830.0,765.68,765.68,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,BAGS,BELT BAGS,80698121,Sonny Belt Bag,https://us.burberry.com/sonny-belt-bag-p80698121,https://assets.burberry.com/is/image/Burberryltd/813E7CDD-5A05-4716-B7EF-442C00F62EE0,830.0,830.0,765.68,765.68,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,ACCESSORIES,BABY CHANGING BAGS,80699491,Quilted Nylon Baby Changing Bag,https://us.burberry.com/quilted-nylon-baby-changing-bag-p80699491,https://assets.burberry.com/is/image/Burberryltd/A5900054-2226-4F92-9BC3-029A22550818,1290.0,1290.0,1190.03,1190.03,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,FACE,40818291,Ultimate Glow Foundation – 50 Medium Cool,https://us.burberry.com/ultimate-glow-foundation-50-medium-cool-p40818291,https://assets.burberry.com/is/image/Burberryltd/AE75A34C-DF29-4213-BB9F-4C2B392A330A,62.0,62.0,57.19,57.19,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BEAUTY,FACE,40818301,Ultimate Glow Foundation – 50 Medium Neutral,https://us.burberry.com/ultimate-glow-foundation-50-medium-neutral-p40818301,https://assets.burberry.com/is/image/Burberryltd/DC04B72A-DA54-4F08-9DE0-A88C60BE4A64,62.0,62.0,57.19,57.19,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,DRESSES,80699801,EKD Cotton Oversized T-shirt Dress,https://us.burberry.com/ekd-cotton-oversized-t-shirt-dress-p80699801,https://assets.burberry.com/is/image/Burberryltd/A61674A0-E27E-410E-BA81-DE7F629F581D,760.0,760.0,701.1,701.1,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,TOPS,80694501,Oak Leaf Crest Japanese Denim Shirt,https://us.burberry.com/oak-leaf-crest-japanese-denim-shirt-p80694501,https://assets.burberry.com/is/image/Burberryltd/358AC6E5-8D14-4997-9CE8-692CA4147901,370.0,370.0,341.32,341.32,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,COATS & JACKETS,80695131,Check Reversible Puffer Jacket,https://us.burberry.com/check-reversible-puffer-jacket-p80695131,https://assets.burberry.com/is/image/Burberryltd/44C55EF7-DAF5-41C8-88C3-64876E0E9276,720.0,720.0,664.2,664.2,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,TRENCH COATS,80592661,Short Kensington Heritage Trench Coat,https://us.burberry.com/short-kensington-heritage-trench-coat-p80592661,https://assets.burberry.com/is/image/Burberryltd/933DC011-AF7F-4413-AF30-F1953E482442,2590.0,2590.0,2389.29,2389.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CASHMERE SCARVES,N.A.,80593911,Montage Print Cashmere Scarf,https://us.burberry.com/montage-print-cashmere-scarf-p80593911,https://assets.burberry.com/is/image/Burberryltd/2B675ACF-3553-43DC-A805-F41A7D0E325F,660.0,660.0,608.85,608.85,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BAGS,CROSSBODY,80595161,Small Lola Bag,https://us.burberry.com/small-lola-bag-p80595161,https://assets.burberry.com/is/image/Burberryltd/F1BC16E0-23A5-47AF-971D-CC9CD603A135,2190.0,2190.0,2020.29,2020.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,BAGS,CROSSBODY,80595171,Small Lola Bag,https://us.burberry.com/small-lola-bag-p80595171,https://assets.burberry.com/is/image/Burberryltd/6F9AAE3F-B27D-400B-A461-791EBD3DC27C,2190.0,2190.0,2020.29,2020.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,TROUSERS & SHORTS,80608731,Classic Fit Wool Mohair Tailored Trousers,https://us.burberry.com/classic-fit-wool-mohair-tailored-trousers-p80608731,https://assets.burberry.com/is/image/Burberryltd/E0328332-E609-48DB-81FE-3809CA6442E8,1050.0,1050.0,968.63,968.63,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CASHMERE SCARVES,N.A.,80611481,Logo Check Cashmere Scarf,https://us.burberry.com/logo-check-cashmere-scarf-p80611481,https://assets.burberry.com/is/image/Burberryltd/DDC3AAD7-EBD9-48CA-A6C6-76D0E0FF84EB,660.0,660.0,608.85,608.85,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,T-SHIRTS,80620691,Oak Leaf Crest Cotton Oversized T-shirt,https://us.burberry.com/oak-leaf-crest-cotton-oversized-t-shirt-p80620691,https://assets.burberry.com/is/image/Burberryltd/BCBF5A4E-3354-4DCB-B077-6FEB9F5D6DE9,680.0,680.0,627.3,627.3,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,BABY,TOPS,80620941,Horseferry Print Cotton T-shirt,https://us.burberry.com/horseferry-print-cotton-t-shirt-p80620941,https://assets.burberry.com/is/image/Burberryltd/05FA4CBA-D8BD-4C71-9529-8EC59538E6E0,190.0,190.0,175.27,175.27,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,SWIMWEAR & ACTIVEWEAR,80621901,EKD Embroidered Stretch Tulle Bodysuit,https://us.burberry.com/ekd-embroidered-stretch-tulle-bodysuit-p80621901,https://assets.burberry.com/is/image/Burberryltd/691537AE-66B9-48B9-9AA6-741B8025C5E3,1890.0,1890.0,1743.54,1743.54,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,KNITWEAR,80484241,Striped Cashmere Silk Cardigan,https://us.burberry.com/striped-cashmere-silk-cardigan-p80484241,https://assets.burberry.com/is/image/Burberryltd/1B64E0DE-4515-4707-AA71-0BA5C6A3304C,1250.0,1250.0,1153.13,1153.13,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,OUTERWEAR,QUILTED JACKETS,80498681,Quilted Thermoregulated Jacket,https://us.burberry.com/quilted-thermoregulated-jacket-p80498681,https://assets.burberry.com/is/image/Burberryltd/91D1AF97-8DBF-4FA9-B3A6-6A8D4E57A67A,950.0,950.0,876.38,876.38,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,BAGS,BACKPACKS,80514141,Check Backpack,https://us.burberry.com/check-backpack-p80514141,https://assets.burberry.com/is/image/Burberryltd/DCDCDFC6-44DC-4685-946D-0668043C758E,1750.0,1750.0,1614.39,1614.39,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,SOCKS,80518201,Check Technical Stretch Cotton Jacquard Socks,https://us.burberry.com/check-technical-stretch-cotton-jacquard-socks-p80518201,https://assets.burberry.com/is/image/Burberryltd/C6A2AE5E-68C6-4A07-B75D-3DF2B713A47E,120.0,120.0,110.7,110.7,0
Burberry,2023-11-17,USA,USD,BURBERRY,KIDS,GIRLS,COATS & JACKETS,80534631,Icon Stripe Trim Wool Cape,https://us.burberry.com/icon-stripe-trim-wool-cape-p80534631,https://assets.burberry.com/is/image/Burberryltd/261421B4-0761-4025-8932-6251DE3D903F,580.0,580.0,535.05,535.05,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,POLOS & T-SHIRTS,80552271,Monogram Motif Polo Shirt,https://us.burberry.com/monogram-motif-polo-shirt-p80552271,https://assets.burberry.com/is/image/Burberryltd/8564D4B3-2C2A-4BBC-9699-D7103A41E404,500.0,500.0,461.25,461.25,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,POLOS & T-SHIRTS,80553101,Logo Print T-shirt,https://us.burberry.com/logo-print-t-shirt-p80553101,https://assets.burberry.com/is/image/Burberryltd/F1B9775E-C5BE-4BF0-BF7A-B91A7A90F0E4,510.0,510.0,470.47,470.47,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,SILK SCARVES,N.A.,80560411,Montage Print Silk Square Scarf,https://us.burberry.com/montage-print-silk-square-scarf-p80560411,https://assets.burberry.com/is/image/Burberryltd/FB5E6DA5-AE6A-4402-B958-9155CAEC1E19,490.0,490.0,452.02,452.02,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,N.A.,N.A.,80571481,Logo Wool Jacquard Scarf,https://us.burberry.com/logo-wool-jacquard-scarf-p80571481,https://assets.burberry.com/is/image/Burberryltd/C361B4FD-DC51-4C7E-9173-44A0FED983BF,390.0,390.0,359.77,359.77,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,TRENCH COATS,80582331,Mid-length Check Lapel Gabardine Car Coat,https://us.burberry.com/mid-length-check-lapel-gabardine-car-coat-p80582331,https://assets.burberry.com/is/image/Burberryltd/159DC92E-99E6-4772-A493-44F1A7DCC144,2250.0,2250.0,2075.64,2075.64,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,LATEST,BURBERRY LOVES,80582761,Soho Heritage Harrington Jacket,https://us.burberry.com/soho-heritage-harrington-jacket-p80582761,https://assets.burberry.com/is/image/Burberryltd/BF4CE40C-FA6D-40B6-BC37-0BE964D0B60C,1890.0,1890.0,1743.54,1743.54,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,ACCESSORIES,HATS & GLOVES,80711421,Logo Leather Hairband,https://us.burberry.com/logo-leather-hairband-p80711421,https://assets.burberry.com/is/image/Burberryltd/07A5AF4B-5ECE-439B-88FD-5C0B8A802B6E,440.0,440.0,405.9,405.9,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,BLAZERS & TAILORED TROUSERS,80711551,Wool Tailored Jacket,https://us.burberry.com/wool-tailored-jacket-p80711551,https://assets.burberry.com/is/image/Burberryltd/3BB839E4-0806-4D87-BD18-DF1742BBEF4C,2350.0,2350.0,2167.89,2167.89,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,SHIRTS & TOPS,80712711,Draped Satin-back Crepe Top,https://us.burberry.com/draped-satin-back-crepe-top-p80712711,https://assets.burberry.com/is/image/Burberryltd/4A9E135B-C765-4E27-80E0-D80C71C9035E,1790.0,1790.0,1651.29,1651.29,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,OUTERWEAR,JACKETS,80714321,Oak Leaf Crest Nylon Jacket,https://us.burberry.com/oak-leaf-crest-nylon-hooded-jacket-p80714321,https://assets.burberry.com/is/image/Burberryltd/AE74D807-204B-4D21-B6B2-0A49A541B767,1890.0,1890.0,1743.54,1743.54,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,HOODIES & SWEATSHIRTS,80714551,Embroidered EKD Cotton Hoodie,https://us.burberry.com/embroidered-ekd-cotton-hoodie-p80714551,https://assets.burberry.com/is/image/Burberryltd/F8EDC44C-A636-437F-85EA-AF4172D2E40E,960.0,960.0,885.6,885.6,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,POLOS & T-SHIRTS,80714571,Embroidered EKD Cotton T-shirt,https://us.burberry.com/embroidered-ekd-cotton-t-shirt-p80714571,https://assets.burberry.com/is/image/Burberryltd/043B73C2-3608-4528-9B9E-9409E49685AB,550.0,550.0,507.38,507.38,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,SHIRTS,80714651,Stretch Cotton Shirt,https://us.burberry.com/stretch-cotton-shirt-p80714651,https://assets.burberry.com/is/image/Burberryltd/7F733310-CD11-4656-BB0A-F098E34CC6FB,620.0,620.0,571.95,571.95,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,SHIRTS,80715231,Check Cotton Shirt,https://us.burberry.com/check-cotton-shirt-p80715231,https://assets.burberry.com/is/image/Burberryltd/E414116C-5DF2-4AD7-A662-0F32907FDBBD,760.0,760.0,701.1,701.1,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,OUTERWEAR,JACKETS,80716051,Cotton Blend Jacket,https://us.burberry.com/cotton-blend-jacket-p80716051,https://assets.burberry.com/is/image/Burberryltd/5EEED6B8-CBAC-43F0-AF71-6F8EE600139A,2150.0,2150.0,1983.39,1983.39,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,OUTERWEAR,JACKETS,80716061,Cotton Blend Jacket,https://us.burberry.com/cotton-blend-jacket-p80716061,https://assets.burberry.com/is/image/Burberryltd/1EAB6E8A-91D8-4619-ABFE-14C0EC7CE406,2150.0,2150.0,1983.39,1983.39,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,N.A.,N.A.,80717051,Logo Engraved Palladium-plated Bracelet,https://us.burberry.com/logo-engraved-palladium-plated-bracelet-p80717051,https://assets.burberry.com/is/image/Burberryltd/4575C7D5-94F7-47F2-B2EF-18FD694163CE,410.0,410.0,378.22,378.22,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,BAGS,CROSSBODY BAGS,80773991,Trench Crossbody Bag,https://us.burberry.com/trench-crossbody-bag-p80773991,https://assets.burberry.com/is/image/Burberryltd/8F56DF49-B483-479F-A824-2AFE02FE1272,1550.0,1550.0,1429.88,1429.88,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,OUTERWEAR,JACKETS,80774071,Check Fleece Reversible Jacket,https://us.burberry.com/check-fleece-reversible-jacket-p80774071,https://assets.burberry.com/is/image/Burberryltd/ACF51805-8BFB-4C5F-BFE3-8D572A88CFA0,2490.0,2490.0,2297.04,2297.04,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,SKIRTS,80774301,Petite Check Wool Skirt,https://us.burberry.com/petite-check-wool-skirt-p80774301,https://assets.burberry.com/is/image/Burberryltd/05FFBE3F-C3D2-4AA0-8B46-B50555926E49,2250.0,2250.0,2075.64,2075.64,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,OUTERWEAR,COATS,80774411,Wool Tailored Coat,https://us.burberry.com/wool-tailored-coat-p80774411,https://assets.burberry.com/is/image/Burberryltd/70EEA14D-09AF-43EE-8584-5776FFF06FC8,3550.0,3550.0,3274.9,3274.9,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,KNITWEAR,80774651,Check Wool Blend Sweater,https://us.burberry.com/check-wool-blend-sweater-p80774651,https://assets.burberry.com/is/image/Burberryltd/CBC2B539-8A6C-4128-A471-127EC39455BC,2250.0,2250.0,2075.64,2075.64,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,SHOES,LOAFERS & LACE-UPS,80776061,Nubuck Creeper Clamp Loafers,https://us.burberry.com/nubuck-creeper-clamp-loafers-p80776061,https://assets.burberry.com/is/image/Burberryltd/21430760-7FDC-4A7E-A6FE-036B3CE6BA25,1190.0,1190.0,1097.78,1097.78,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,LATEST,THE FORMALWEAR EDIT,80667451,Monogram Motif Palladium-plated Tie Bar,https://us.burberry.com/monogram-motif-palladium-plated-tie-bar-p80667451,https://assets.burberry.com/is/image/Burberryltd/A5307E4D-9E87-42C6-BA0A-5EEABCC9FFF1,300.0,300.0,276.75,276.75,0
Burberry,2023-11-17,USA,USD,BURBERRY,WOMAN,CLOTHES,TROUSERS & SHORTS,80669411,Slim Fit Jeans,https://us.burberry.com/slim-fit-jeans-p80669411,https://assets.burberry.com/is/image/Burberryltd/3F145B02-FE8C-4A7F-873A-67EAF16E3628,650.0,650.0,599.63,599.63,0
Burberry,2023-11-17,USA,USD,BURBERRY,MAN,CLOTHES,KNITWEAR,80678821,Short-sleeve Stripe Print Nylon Oversized Shirt,https://us.burberry.com/short-sleeve-stripe-print-nylon-oversized-shirt-p80678821,https://assets.burberry.com/is/image/Burberryltd/EDA396D7-BD59-40E1-82C7-CA24E517632F,1150.0,1150.0,1060.88,1060.88,0
